LINE,LOTID,Data_Time,Model No.,[A]Zone1_Feature1_SV,[A]Zone1_Feature1_PV,[A]Zone1_Feature2_PV,[A]Zone1_Feature3_PV,[A]Zone2_Feature4_SV,[A]Zone2_Feature4_PV,[A]Zone2_Feature5_SV,[A]Zone2_Feature5_PV,[A]Zone2_Feature6_SV,[A]Zone2_Feature6_PV,[A]Zone3_Feature7_PV,[A]Zone3_Feature8_SV,[A]Zone3_Feature8_PV,[A]Zone4_Feature9_PV,[A]Zone4_Feature10_SV,[A]Zone4_Feature10_PV,[A]Zone5_Feature11_PV,[A]Zone5_Feature12_PV,[A]Zone5_Feature12_SV,[A]Zone6_Feature13_PV,[A]Zone6_Feature13_SV,[A]Zone6_Feature14_PV,[A]Zone6_Feature14_SV,[B]Feature15,[B]Feature16,[C]Feature17,[C]Feature18,[C]Feature19,[C]Feature20,[D]Feature21,[D]Feature22,[D]Feature23,[D]Feature24,[D]Feature25,[D]Feature26,[D]Feature27,[D]Feature28,[E]Feature29,[E]Feature30,[E]Feature31,[E]Feature32,[E]Feature33,[F]Feature34,[F]Feature35,[F]Feature36,[F]Feature37,[F]Feature38,[F]Feature39,[F]Feature40,[F]Feature41,[G]Zone1_Feature42,[G]Zone2_Feature43,[G]Zone3_Feature44,[G]Zone4_Feature45,[G]Zone5_Feature46,[G]Zone6_Feature47,[G]Zone7_Feature48,[G]Zone8_Feature49,[G]Zone10_Feature50,[H]Feature51,[H]Feature52,[H]Feature53,[I]Feature54,[I]Zone1_Feature55,[I]Zone1_Feature56,[I]Zone1_Feature57,[I]Zone2_Feature58,[I]Zone2_Feature59,[I]Zone2_Feature60,[I]Zone3_Feature61,[I]Zone3_Feature62,[I]Zone4_Feature63,[I]Zone4_Feature64,[I]Zone5_Feature65,[I]Zone5_Feature66,[I]Zone6_Feature67,[I]Zone6_Feature68,[I]Feature69,[I]Feature70,[I]Feature71,[I]Feature72,[I]Feature73,[I]Feature74,[I]Feature75,[I]Feature76,[I]Feature77,[I]Feature78,[I]Feature79,[I]Feature80,[I]Feature81,[I]Feature82,[I]Feature83,[I]Feature84,[I]Feature85,[I]Feature86,[J]Zone1_Feature87_SV,[J]Zone1_Feature87_PV,[J]Zone1_Feature88,[J]Zone1_Feature89,[J]Zone1_Feature90_SV,[J]Zone1_Feature90_PV,[J]Zone1_Feature91,[J]Zone1_Feature92,[J]Zone2_Feature93_SV,[J]Zone2_Feature93_PV,[J]Zone2_Feature94,[J]Zone2_Feature95,[J]Zone2_Feature96_SV,[J]Zone2_Feature96_PV,[J]Zone2_Feature97,[J]Zone3_Feature98_SV,[J]Zone2_Feature98_PV,[J]Feature99,[J]Feature100,[J]Feature101,[K]Feature101,[K]Feature102,[L]Zone1_Feature103,[L]Zone1_Feature104,[L]Zone1_Feature105,[L]Zone1_Feature106,[L]Zone1_Feature107,[L]Zone1_Feature108,[L]Zone1_Feature109,[L]Zone2_Feature110,[L]Zone2_Feature111,[L]Zone2_Feature112,[L]Zone2_Feature113,[L]Zone2_Feature114,[L]Zone2_Feature115,[L]Zone2_Feature116,[L]Zone3_Feature117,[L]Zone3_Feature118,[L]Zone3_Feature119,[L]Zone4_Feature120,[L]Zone4_Feature121,[L]Zone4_Feature122,[L]Zone5_Feature123,[L]Zone5_Feature124,[L]Zone5_Feature125,[L]Zone6_Feature126,[L]Zone6_Feature127,[L]Zone6_Feature128,[L]Feature129,[L]Feature130,[L]Feature131,[M]Feature132,[M]Feature133_SV,[M]Feature134,[M]Feature135_SV,[N]Zone1_Feature136,[N]Zone2_Feature137,[N]Zone3_Feature138,[N]Zone4_Feature139,[N]Zone5_Feature140,[N]Zone6_Feature141,[O]Feature142,[O]Feature143,[P]Feature144_SV,[P]Feature145_SV,[P]Feature146_PV,[P]Feature146_SV,[P]Feature148_PV,[P]Feature148_SV,[P]Feature150_PV,[P]Feature151_SV,[Q]Feature152,[Q]Feature153,[R]Zone1_Feature154,[R]Zone1_Feature155,[R]Zone1_Feature156,[R]Zone1_Feature157,[R]Zone2_Feature158,[R]Zone2_Feature159,[R]Zone2_Feature160,[R]Zone2_Feature161,[R]Zone3_Feature162,[R]Zone3_Feature163,[R]Zone4_Feature164,[R]Zone4_Feature165,[R]Zone5_Feature166,[R]Zone5_Feature167,[R]Zone6_Feature168,[R]Zone6_Feature169,[S]Zone1_Feature170_SV,[S]Zone1_Feature171,[S]Zone1_Feature172,[S]Zone1_Feature173,[S]Zone1_Feature174,[S]Zone1_Feature175,[S]Zone1_Feature176,[S]Zone2_Feature177_SV,[S]Zone2_Feature178,[S]Zone2_Feature179,[S]Zone2_Feature180,[S]Zone2_Feature181,[S]Zone2_Feature182,[S]Zone2_Feature183,[S]Zone3_Feature184,[S]Zone3_Feature185_SV,[S]Zone3_Feature186,[S]Zone3_Feature187,[S]Zone4_Feature188,[S]Zone4_Feature189,[S]Zone4_Feature190_SV,[S]Zone4_Feature191,[S]Zone5_Feature192,[S]Zone5_Feature193,[S]Zone5_Feature194_SV,[S]Zone5_Feature195,[S]Zone6_Feature196,[S]Zone6_Feature197,[S]Zone6_Feature198_SV,[S]Zone6_Feature199,[T]Zone1_Feature200,[T]Zone1_Feature201,[T]Zone2_Feature202,[T]Zone2_Feature203,[T]Zone3_Feature204,[T]Zone3_Feature205,[T]Zone4_Feature206,[T]Zone4_Feature207,[T]Zone5_Feature208,[T]Zone5_Feature209,[T]Zone6_Feature210,[T]Zone6_Feature211,CTQ 1,CTQ 1_LSL,CTQ 2,CTQ 2_LSL,CTQ 3,CTQ 3_USL,CTQ 3_LSL,CTQ 4,CTQ 4_USL,CTQ 4_LSL,CTQ 5,CTQ 5_USL,CTQ 5_LSL
R13,CDRC19061117,2019-06-18 6:52,AAA11111117,57,573.625,1299,1350,130,1315.625,188,1879,187,1869,1849,134,1326,1749,101,997.125,1699,1239,125,1500,150,846.375,85,,,433.375,0,0.075,887.375,100,26.875,26.875,40,100,31.875,31.875,42.6,2560.5,399.95,21448545.25,0,173,238.025,39.3,7.4125,7.4375,200,200,202.6875,199.9375,17.4375,35.675,28.475,0,0,0.2,0.025,0,2.175,0.05,-0.05,50.35,19.5875,53.15,49.4,48.2,71.5125,61.975,59.1875,91.45,77.9375,89.425,61.3625,83.6,69.6875,64.825,56.775,56.65,32.675,71.4,67.3625,9.75,6.25,57.0125,32.1,72.425,68.2125,25.5,0,10,0,0.125,2.8625,2.925,12.3875,54,66.825,60.275,49,29,29.475,54,29,20,16.675,24.8,35.9,19,13.3375,19,40,25.9875,39.8875,21.1375,22.825,9.8,2.8,9.075,62.65,55.1,56.9,45.35,10.2125,59.65,12.45,62.925,53.1125,52.1875,53.8875,20.7,72,81.625,13.5625,63.0125,74.6875,28.9125,60,68.8375,18.725,57.9375,62.0625,7.675,50.1,39.8,24.55,22.2,2405445.675,1.5,2482808.9,1.575,-0.3125,-2.31375,-2.40375,-3.26125,-3.0725,-3.29375,269.7,81.9,3.5,3.5,4.0125,4,5.9625,6,4.1,4.3,15.031125,15.771375,0.95,22.8125,25.375,10.0625,41.0375,53.5,19.075,0,43.2,94.325,48.8625,70.1125,57.35,80.675,34.4875,60.0875,3.1,7.7,0.12,3.80125,3.09125,3.265,2.39625,4.45,12.9125,5.27625,8.9175,4.4425,2.4525,0.01,2.6675,9,-10.4125,8.9825,3.01625,6.67625,6.7,-12.775,3.54,7.6825,7.7,-8.2375,2.12875,5.72375,5.7,-3.625,1.5875,0.0125,22.8875,3.825,11.5125,18.05,24.05,20.6125,22.625,22.625,0.8625,-2.9,104,75,101.6666667,75,18.18333333,20.5,15.5,14.57,16,13,316,380,120
R13,CDRC19061118,2019-06-18 7:02,AAA11111117,57,573.875,1299,1350,130,1315.5,188,1879,187,1869,1849,134,1323.375,1749,101,995.875,1699,1240.875,125,1500,150,846.125,85,,,0,607.9375,-0.1,888.1625,100,33,33,39.975,100,37,37,42.5375,0,173,21450603.75,2872.25,284.45,237.9,39.3,7.425,7.45,200,200,202.525,199.9375,17.2125,35.5375,28.425,0,0,0.2,0.0125,0.0125,3.2875,0.125,-0.1125,50.3375,19.5,53.125,49.4375,48.2,71.225,61.95,59.025,91.7,76.8625,89.4125,60.825,83.7875,68.525,64.85,57.15,56.9375,32.05,71.4625,67.375,9.775,6.375,58.4625,31.65,72.5,68.3625,0,20.625,9.75,0,0.5,3.2875,2.8625,12.55,54,65.4,59.675,46.875,29,27.3375,54,29,20,16.55,24.7875,36.025,19,13.3125,19,40,25.9625,40,20.65,22.175,9.7625,2.8,11.25,62.3625,55.2625,56.9875,44.4375,4.3625,62.3125,11.5625,63,53.2125,52.2125,53.9,20.7375,72,83.0875,13.6375,63.0375,74.9125,28.975,60,68.9375,18.1,58.025,65.0125,5.6,50.5625,39.7,24.7625,22.3,2405599.125,1.5,2482969.913,1.575,-0.3325,-2.4575,-2.605,-3.44125,-3.2125,-3.365,89.7,81.9,3.5,3.5,4.125,4,5.95,6,4.1125,4.3,15.034125,15.775625,0.525,22.6,25.475,10.05,41.6125,53.3125,19.1125,0,43.2,93.4125,47.8375,70.95,60.125,80.6125,33.6375,59.525,3.1,7.7125,0.06625,3.76875,3.0875,3.27625,2.3925,4.45,13.0625,5.3525,8.88625,4.44625,2.45625,0.01,2.66625,9,-12.6875,8.895,2.95375,6.7575,6.7,-14.5125,3.71125,7.6775,7.7,-7.05,2.07625,5.67,5.7,-3.6375,1.5875,0,22.8625,3.7375,11.4125,17.85,23.9,20.4125,22.725,22.6625,0.7625,-2.9,110,75,109,75,18.04166667,20.5,15.5,15.0875,16,13,331.3333333,380,120
R13,CDRC19061119,2019-06-18 7:12,AAA11111117,57,573.5,1299,1350,130,1317.375,188,1879,187,1869,1849,134,1323.25,1749,101,999,1699,1237.5,125,1500,150,845.375,85,,,0,429.5,-0.125,892.6,100,33,33,40.0125,100,37,37,42.5375,0,173,21452652,3133.25,402.55,237.875,39.3,7.4375,7.4375,200,200,202.475,199.9875,17.1875,35.5625,28.25,0,0,0.1625,0,0.0125,0.9,0.075,-0.0625,50.475,19.5125,53.0625,49.4125,48.425,71.5,62.0375,59.15,91.5,76.5,89.5375,60.6,83.475,69.1375,64.7375,56.5375,56.8375,31.9,71.275,67.2375,9.7125,6.25,57.7125,31.5875,72.6125,67.9125,0,28.75,9.375,0,1.25,2.925,2.6125,12.4625,54,67.8875,59.9875,48.125,29,29.8125,54,29,20,16.525,24.8375,35.975,19,13.4,19,40,26.0625,39.6,20.25,21.9125,9.725,2.8,11.3875,61.5625,54.85,56.7,44.425,7.6125,60.2375,11.9625,63.0625,53.0875,52.4,53.9,20.475,72.1,82.675,14.225,62.9,75.3125,29.3,59.9625,68.825,17.9875,58,64.4375,3.3375,50.9,40,24.9625,22.525,2405751.938,1.5,2483130.188,1.575,-0.3175,-2.3175,-2.38375,-3.22875,-3.04,-3.28625,89.7,81.9,3.5,3.5,3.925,4,5.95,6,4.1125,4.3,15.033,15.7725,0.8125,22.825,25,10.05,41.5875,53.225,18.8625,0,42.025,95.225,44.7375,70.7125,55.3,81.95,34.3125,59.625,3.1,7.525,0.1025,3.805,3.08875,3.21625,2.395,4.45,14.25,5.34875,8.8725,4.45125,2.42625,0.01,2.595,9,-11.7,9.07,2.76125,6.73625,6.7,-11.3375,3.4125,7.80375,7.7,-9.0625,2.11875,5.67875,5.7,-4.3625,1.6125,0,23.0625,3.85,11.525,18.05,24.025,20.65,22.7125,22.8,0.9125,-2.9,110,75,109,75,18.04166667,20.5,15.5,15.0225,16,13,331.3333333,380,120
R13,CDRC19061120,2019-06-18 7:22,AAA11111117,57,574.75,1299,1350,130,1317.375,188,1879,187,1869,1849,134,1329.625,1749,101,998.25,1699,1238.25,125,1500,150,845.75,85,,,600.5875,0,-0.025,896.975,100,28.75,28.5,39.975,100,30,30,42.55,3262.25,287.95,21454697.25,0,173,238.025,39.3,7.4125,7.45,200,200,202.625,199.9375,17.3375,35.6875,27.475,0,0,0.175,0,0.0125,2.8625,-0.0875,0.0875,50.3375,19.525,53.0625,49.3875,48.6125,71.4625,62.15,59.2,91.125,77.525,89.2625,60.8875,83.7,68.9625,64.9625,57.275,56.9625,32.3125,71.525,67.15,9.625,6.325,58.1375,32.3625,72.6125,67.8,19.5,0,9.875,0,0.375,3.0875,2.9875,12.375,54,66.1,59.825,50.5375,29,27.6375,54,29,20,16.6375,24.9375,35.9625,19,13.425,19,40,26.3125,40,20.6625,22.35,9.7875,2.8,10.9,62.3375,55.175,57.0375,44.55,8.0625,61.4625,11.4125,63.0875,53.2,52.4,53.9,20.4625,72.075,83.475,14.375,62.9,75.0125,29.0875,60,68.9875,17.975,58.0125,64.075,4.1375,50.8125,40,25.0625,22.7,2405904.488,1.5,2483290.275,1.575,-0.29625,-2.29,-2.43,-3.24,-3.05125,-3.23875,269.7,81.9,3.5,3.5,4.1125,4,5.925,6,4.1125,4.3,15.0325,15.77875,0.3,22.75,25.0125,10.0125,41.2875,52.875,19.625,0,42.775,94.025,46.675,69.875,58.575,81.0625,33.9625,59.8,3.1,9.4625,0.03625,3.79125,3.0875,3.21875,2.385,4.45,14.2875,5.31,8.8125,4.45875,2.5225,0.01,2.64125,9,-7.725,8.955,2.88125,6.655,6.7,-11.2625,3.615,7.72,7.7,-9.0625,2.09625,5.695,5.7,-4.2,1.6,0.0125,23,3.9125,11.6375,18.0625,24.05,20.725,22.675,22.6875,1.05,-2.9,111,75,111,75,18.03333333,20.5,15.5,14.7975,16,13,310,380,120
R13,CDRC19061121,2019-06-18 7:32,AAA11111117,57,575.375,1299,1350,130,1315.375,188,1879,187,1869,1849,134,1327.375,1749,101,998.625,1699,1243.25,125,1500,150,845.625,85,,,429.1375,0,-0.05,897.8375,100,20,20,39.9875,100,30,30,42.6125,3383.75,403.65,21456734.75,0,173,237.9375,39.3,7.4375,7.4375,200,200,202.675,199.9375,17.4125,35.6625,28.0125,0,0,0.2125,0.0125,0.025,3.5125,-0.1,-0.075,50.2625,19.4875,52.9,49.5125,48.375,70.925,62.0375,59.0125,91.3625,76.925,89.425,60.775,83.775,68.975,64.8875,56.375,56.9,33.7375,71.525,66.975,9.7875,6.375,57.9375,32.25,72.5,68.1375,26.875,0,10.375,0,1.125,3.35,3.175,12.4,54,67.7,60.3125,49.425,29,28.5875,54,29,20,16.7,25.025,35.8875,19,13.5375,19,40,26.1875,39.9,21.4125,22.8625,9.7625,2.8,11.425,61.625,55.025,56.85,44.9,3.925,61.8875,12.0875,62.9375,53.1,52.4,53.9,20.5375,72.1,83.175,13.775,62.9875,74.95,29.0125,60,69.45,18.1125,58.0875,62.05,4.1875,50.7125,40,24.8875,22.6125,2406056.363,1.5,2483449.625,1.575,-0.3275,-2.3825,-2.455,-3.30125,-3.07875,-3.26875,269.7,81.9,3.5,3.5,3.9,4,5.975,6,4.1,4.3,15.0275,15.773,0.9125,22.8125,25.8,9.975,41.5375,53.45,19.225,0,47.3625,95.6125,51.6,70.2,57.1875,80.6125,34.5875,60.1375,3.1,10.3125,0.11625,3.8,3.09125,3.3175,2.3775,4.45,12.475,5.34125,8.90875,4.4425,2.4725,0.01,2.9225,9,-9.5125,9.1075,3.18625,6.685,6.7,-10.8375,3.53,7.6775,7.7,-4.925,2.135,5.7275,5.7,-4.5875,1.65,0,22.875,3.7875,11.475,17.9375,23.95,20.6125,22.7875,22.6875,0.9625,-2.8875,111,75,111,75,18.03333333,20.5,15.5,14.7975,16,13,310,380,120
R13,CDRC19061122,2019-06-18 7:42,AAA11111117,57,575.25,1299,1350,130,1316.625,188,1879,187,1869,1849,134,1326.375,1749,101,998.125,1699,1239.75,125,1500,150,848,85,,,0,597.25,0.025,901.45,100,20,20,39.975,100,30,30,42.5375,0,173,21458789.5,3615.5,289.325,237.9875,39.3,7.4125,7.4375,200,200,202.6375,200.025,17.325,35.6375,28.4,0,0,0.2,0.0125,0.0125,0.0125,-0.175,0.0875,50.3875,19.4125,53.125,49.4875,48.375,71.15,61.775,59.075,91.3375,77.6875,89.3625,60.6125,83.6375,69.3375,65.1,57.225,56.6875,33.725,71.3875,67.05,9.7,6.2625,56.9875,32.3,72.5,67.8375,0,22,9.5,0,1.375,3.525,2.8,12.4125,54,66.825,60.2125,48.2,29,29.6125,54,29,20,16.625,24.775,35.9375,19,13.3125,19,40,26.2,39.6625,21.85,23.475,9.7625,2.8,9.2875,62.625,55.25,56.8,44.9125,10.3,59.775,10.975,63.0375,53.7875,51.85,53.8,20.575,72,82.05,13.1875,63.05,74.6625,27.7,60.1625,68.8375,17.875,57.9875,57.45,9.4625,49.75,40,24.7,22.5125,2406209.463,1.5,2483610.313,1.575,-0.32125,-2.41375,-2.5325,-3.35375,-3.13125,-3.31625,89.7,81.9,3.5,3.5,4.175,4,5.95,6,4.1125,4.3,15.033625,15.773875,0.2625,22.6125,25.425,10.0125,41.55,53.0125,18.5125,0,45.3875,94.75,48,70.275,60.225,80.9125,33.8125,59.2375,3.1,10.2625,0.03125,3.77125,3.08,3.27,2.3875,4.45,13.65,5.34375,8.835,4.4475,2.37875,0.01,2.80125,9,-9.0875,9.02375,2.9625,6.6925,6.7,-10.9125,3.7175,7.70625,7.7,-7.9625,2.08625,5.6425,5.7,-1.8625,1.6,0,22.8875,3.75,11.25,17.85,23.7875,20.475,22.5375,22.5875,0.9625,-2.9,110.6666667,75,111.6666667,75,18.04166667,20.5,15.5,14.9,16,13,330.3333333,380,120
R13,CDRC19061123,2019-06-18 7:53,AAA11111117,57,576.125,1299,1350,130,1316.625,188,1879,187,1869,1849,134,1329.875,1749,101,998.875,1699,1239.625,125,1500,150,846.625,85,,,0,426.6375,-0.0625,905.5625,100,20.625,20.625,40.0125,100,30,30,42.5875,0,173,21460836.25,3864.5,405.625,237.925,39.3,7.425,7.425,200,200,202.5125,199.9875,17.175,35.625,27.925,0,0,0.2,0,0.0125,0,-0.0875,0.0875,50.4375,19.5125,53.125,49.375,48.3125,71.05,61.8,59.2125,91.5375,78.575,89.375,60.125,84.0125,69.0125,64.8125,56.65,55.5125,33.6125,71.3375,67.3875,9.6375,6.2625,57.075,32.3,72.2125,68.25,0,30,10.625,0,2.25,2.9875,2.8625,12.4,54,66.6125,59.7125,49.1875,29,27.475,54,29,20,16.7625,25,35.8375,19,13.5375,19,40,26.075,39.775,21.6875,23.55,9.7625,2.8,12.825,61.5875,55.05,56.95,44.475,4.5875,62.3375,11.5375,62.9375,53.1,52.3,53.9,20.7625,71.9375,82.425,13.375,63,75.05,28.9,59.9,68.6,18.0625,57.975,57.1125,11.0875,49.275,40.0125,24.7,22.4,2406362.063,1.5,2483770.425,1.575,-0.33,-2.36,-2.38,-3.26625,-3.03625,-3.22875,89.7,81.9,3.5,3.5,3.9625,4,5.9625,6,4.1,4.3,15.030875,15.771625,1.0625,22.95,25.4,10.0875,41.4625,53.225,18.7125,0,44.075,93.4125,46.625,70.2375,61.1375,80.65,35.325,60.2,3.1,11.55,0.13375,3.8275,3.11375,3.26625,2.3975,4.45,13.575,5.33125,8.87,4.44,2.40625,0.01,2.72,9,-7.2625,8.89625,2.87875,6.69125,6.7,-10.4375,3.77375,7.68125,7.7,-7.55,2.18,5.7325,5.7,-3.0625,1.575,0,22.9,3.8875,11.525,17.95,23.9125,20.5875,22.775,22.8375,0.925,-2.8875,110.6666667,75,111.6666667,75,18.04166667,20.5,15.5,14.9,16,13,330.3333333,380,120
R13,CDRC19061124,2019-06-18 8:03,AAA11111117,57,576.1428571,1299,1350,130,1315.714286,188,1879,187,1869,1849,134,1325.285714,1749,101,997.5714286,1699,1241.142857,125,1500,150,847.2857143,85,,,588,0,0,909.3857143,100,25,25,39.97142857,100,30,30,42.57142857,4106.285714,293.8571429,21462891.43,0,173,237.8857143,39.3,7.428571429,7.442857143,200,200,202.5428571,200.0428571,16.85714286,35.6,28.22857143,0,0,0.185714286,0,0.042857143,0.014285714,-0.014285714,0.071428571,50.18571429,19.6,53.08571429,49.02857143,48.32857143,71.08571429,62.01428571,59.02857143,91.57142857,77.17142857,89.58571429,61.02857143,84.05714286,69.17142857,64.92857143,56.85714286,56.02857143,32.8,71.54285714,67.15714286,9.771428571,6.257142857,56.65714286,32.31428571,72.45714286,68.64285714,18.85714286,0,10.28571429,0,1.428571429,3.228571429,2.728571429,12.28571429,54,68.07142857,60.67142857,46.61428571,29,30.2,54,29,20,16.57142857,24.72857143,35.94285714,19,13.48571429,19,40,26.05714286,39.94285714,21.61428571,23.21428571,9.8,2.8,9.557142857,61.95714286,54.87142857,56.72857143,43.81428571,6.428571429,60.52857143,12.04285714,62.91428571,53.17142857,52.11428571,53.8,20.78571429,72,82.9,14.12857143,62.9,74.64285714,29.11428571,59.81428571,68.9,18.4,57.9,61.32857143,5.928571429,50.31428571,39.8,24.7,22.3,2406515.3,1.5,2483931.243,1.575,-0.342857143,-2.474285714,-2.627142857,-3.444285714,-3.175714286,-3.322857143,269.7,81.9,3.5,3.5,4.114285714,4,5.928571429,6,4.114285714,4.3,15.02728571,15.76157143,0.414285714,22.92857143,25.42857143,10.04285714,42.18571429,54.01428571,18.5,0,45.55714286,93.98571429,46.82857143,69.95714286,60.62857143,80.9,34.54285714,60.22857143,3.1,11.52857143,0.051428571,3.821428571,3.107142857,3.27,2.392857143,4.45,12.95714286,5.425714286,8.998571429,4.502857143,2.378571429,0.01,2.811428571,9,-10.68571429,8.952857143,2.89,6.662857143,6.7,-12,3.742857143,7.704285714,7.7,-6.985714286,2.131428571,5.735714286,5.7,-3.157142857,1.585714286,0,22.67142857,3.785714286,11.37142857,17.85714286,23.74285714,20.38571429,22.64285714,22.64285714,0.757142857,-2.9,111.6666667,75,110,75,18.16666667,20.5,15.5,14.425,16,13,289.3333333,380,120
R13,CDRC19061125,2019-06-18 8:13,AAA11111117,57,575.4285714,1299,1350,130,1318,188,1879,187,1869,1849,134,1324.571429,1749,101,1000.571429,1699,1240.571429,125,1500,150,847.4285714,85,,,421.9857143,0,0.042857143,914.2,100,35,35,39.97142857,100,30,30,42.52857143,4396.571429,409.7428571,21464938.57,0,173,237.9857143,39.3,7.442857143,7.428571429,200,200,202.4428571,199.9571429,17.11428571,35.61428571,27.54285714,0,0,0.157142857,0.014285714,0,4.257142857,-0.071428571,0.028571429,50.21428571,19.41428571,53.14285714,49.32857143,48.17142857,71.2,61.74285714,59.18571429,91.05714286,77.21428571,89.45714286,61.07142857,83.91428571,69,64.87142857,57.47142857,56.91428571,31.88571429,71.45714286,67.5,9.542857143,6.342857143,57.78571429,32.18571429,72.74285714,68.48571429,24.28571429,0,9.857142857,0,1.857142857,3.014285714,2.8,12.4,54,66.38571429,59.88571429,48.6,29,28.25714286,54,29,20,16.65714286,24.7,36.05714286,19,13.55714286,19,40,26.24285714,39.82857143,21.25714286,23.28571429,9.7,2.8,10.14285714,62.45714286,55.28571429,56.81428571,44.28571429,9.828571429,60.72857143,11.88571429,62.92857143,53.8,51.92857143,53.8,20.78571429,72,82.45714286,13.11428571,63.08571429,74.2,28.05714286,60.2,68.7,17.6,58.02857143,59.72857143,10.48571429,49.5,40,24.68571429,22.4,2406667.971,1.5,2484091.429,1.575,-0.315714286,-2.395714286,-2.552857143,-3.397142857,-3.16,-3.321428571,269.7,81.9,3.5,3.5,3.928571429,4,5.957142857,6,4.1,4.3,15.03228571,15.77114286,0.685714286,22.81428571,25.52857143,10.02857143,40.97142857,53.11428571,19.2,0,44.12857143,94.85714286,45.18571429,70.74285714,57.25714286,80,34.44285714,59.38571429,3.1,10.97142857,0.085714286,3.8,3.091428571,3.284285714,2.39,4.45,14.47142857,5.27,8.851428571,4.425714286,2.468571429,0.01,2.724285714,9,-11.42857143,9.034285714,2.788571429,6.735714286,6.7,-9.285714286,3.534285714,7.617142857,7.7,-7.128571429,2.125714286,5.654285714,5.7,-2.042857143,1.614285714,0,22.81428571,3.685714286,11.31428571,17.8,23.85714286,20.4,22.64285714,22.7,0.785714286,-2.9,111.6666667,75,110,75,18.16666667,20.5,15.5,14.425,16,13,289.3333333,380,120
R13,CDRC19061126,2019-06-18 8:23,AAA11111117,57,576.4285714,1299,1350,130,1317.714286,188,1879,187,1869,1849,134,1327,1749,101,998.8571429,1699,1243.714286,125,1500,150,846.2857143,85,,,0,583.0142857,-0.1,920.9428571,100,30,30,39.97142857,100,30,30,42.51428571,0,173,21466990.86,4630.857143,296.2285714,237.9571429,39.3,7.442857143,7.428571429,200,200,202.7428571,199.9571429,16.85714286,35.61428571,27.51428571,0,0,0.171428571,0.014285714,0,2.242857143,0.142857143,0.114285714,50.11428571,19.54285714,53.17142857,49.47142857,48.41428571,71.04285714,61.97142857,59.32857143,91.64285714,78.11428571,88.75714286,60.85714286,84.18571429,69.58571429,64.9,57.27142857,56.1,32.18571429,71.18571429,67.31428571,9.642857143,6.057142857,56.9,32.44285714,72.37142857,68.2,0,20.42857143,9.428571429,0,1.857142857,3.3,2.942857143,12.31428571,54,67.38571429,60.7,48.02857143,29,28.24285714,54,29,20,16.67142857,25.1,36.2,19,13.58571429,19,40,25.92857143,40,20.77142857,23.05714286,9.8,2.8,11.72857143,61.51428571,54.9,56.87142857,43.72857143,3.457142857,62.05714286,10.64285714,63.02857143,52.91428571,52.5,53.9,20.58571429,71.97142857,82.47142857,13.5,63.15714286,75.34285714,28.88571429,60,69.25714286,16.07142857,58.5,60.32857143,10.08571429,49.55714286,39.8,24.7,22.4,2406820.971,1.5,2484251.957,1.575,-0.342857143,-2.424285714,-2.547142857,-3.407142857,-3.194285714,-3.392857143,89.7,81.9,3.5,3.5,4.071428571,4,5.957142857,6,4.1,4.3,15.02842857,15.76714286,0.414285714,22.94285714,25.17142857,10.01428571,41.14285714,53.44285714,20.61428571,0,44.8,95.05714286,46.2,70.28571429,58.8,80.17142857,33.42857143,60.08571429,3.1,12.27142857,0.05,3.824285714,3.101428571,3.235714286,2.385714286,4.45,14.31428571,5.29,8.91,4.475714286,2.648571429,0.01,2.765714286,9,-9.1,9.052857143,2.851428571,6.692857143,6.7,-10.74285714,3.63,7.632857143,7.7,-4.814285714,2.064285714,5.722857143,5.7,-3.428571429,1.571428571,0,22.8,3.742857143,11.34285714,17.72857143,23.87142857,20.44285714,22.54285714,22.65714286,0.7,-2.9,109,75,109.6666667,75,17.73333333,20.5,15.5,14.2775,16,13,305,380,120
